end,f,geography,last_updated,sector,series_id,start,type,units,year,month,generation (MWh),datetime,quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg)
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2017,3,959360.39,2017-03-01,1,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2017,2,823352.02,2017-02-01,1,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2017,1,785220.32,2017-01-01,1,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,12,998723.19,2016-12-01,4,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,11,778912.59,2016-11-01,4,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,10,729910.24,2016-10-01,4,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,9,674307.2,2016-09-01,3,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,8,519869.71,2016-08-01,3,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,7,497846.47,2016-07-01,3,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,6,629794.35,2016-06-01,2,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,5,625469.08,2016-05-01,2,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,4,801885.77,2016-04-01,2,,,0.0,0.0
201703,M,USA-ND,2017-05-24T14:26:30-04:00,99,ELEC.GEN.AOR-ND-99.M,200101,AOR,megawatthours,2016,3,715161.97,2016-03-01,1,,,0.0,0.0
